year,launch_site,Longitude,Latitude,agency,launch_code,Category,Result
1969,SHER,-79.98,9.33,MRN,SS,Suborbital,Success
1969,PM,-119.12,34.12,MRN,SS,Suborbital,Success
1969,GRLY,-146,64,MRN,SS,Suborbital,Success
1969,WS,-106.53,32.4,MRN,SS,Suborbital,Success
1969,KAU,-159.777,22.058,MRN,SS,Suborbital,Success
1969,KMR,167.72,8.9917,MRN,SS,Suborbital,Success
1969,WS,-106.53,32.4,MRN,SS,Suborbital,Success
1969,CC,-80.54,28.46,MRN,SS,Suborbital,Success
1969,ASC,-14.4142,-7.9762,MRN,SS,Suborbital,Success
1969,SHER,-79.98,9.33,MRN,SS,Suborbital,Success
1969,PM,-119.12,34.12,MRN,SS,Suborbital,Success
1969,WS,-106.53,32.4,MRN,SS,Suborbital,Success
1969,GRLY,-146,64,MRN,SS,Suborbital,Success
1969,KMR,167.72,8.9917,MRN,SS,Suborbital,Success
1969,THU,-68.75,76.53,MRN,SS,Suborbital,Success
1969,WI,-75.48,37.83,MRN,SS,Suborbital,Success
1969,WI,-75.48,37.83,MRN,SS,Suborbital,Success
1969,PM,-119.12,34.12,MRN,SS,Suborbital,Success
1969,PM,-119.12,34.12,MRN,SS,Suborbital,Success
1969,WS,-106.53,32.4,MRN,SS,Suborbital,Success
1969,CC,-80.54,28.46,MRN,SS,Suborbital,Success
1969,ASC,-14.4142,-7.9762,MRN,SS,Suborbital,Success
1969,WS,-106.53,32.4,MRN,SS,Suborbital,Success
1969,WI,-75.48,37.83,MRN,SS,Suborbital,Success
1969,WI,-75.48,37.83,MRN,SS,Suborbital,Success
1969,KMR,167.72,8.9917,MRN,SS,Suborbital,Success
1969,THU,-68.75,76.53,MRN,SS,Suborbital,Success
1969,WS,-106.53,32.4,MRN,SS,Suborbital,Success
1969,KAU,-159.777,22.058,MRN,SS,Suborbital,Success
1969,PM,-119.12,34.12,MRN,SS,Suborbital,Success
1969,CC,-80.54,28.46,MRN,SS,Suborbital,Success
1969,ASC,-14.4142,-7.9762,MRN,SS,Suborbital,Success
1969,WI,-75.48,37.83,MRN,SS,Suborbital,Success
1969,THU,-68.75,76.53,MRN,SS,Suborbital,Success
1969,SHER,-79.98,9.33,MRN,SS,Suborbital,Success
1969,WS,-106.53,32.4,MRN,SS,Suborbital,Success
1969,PRIM,-110.05,54.75,MRN,SS,Suborbital,Success
1969,GRLY,-146,64,MRN,SS,Suborbital,Success
1969,KAU,-159.777,22.058,MRN,SS,Suborbital,Success
1969,PM,-119.12,34.12,MRN,SS,Suborbital,Success
1969,KMR,167.72,8.9917,MRN,SS,Suborbital,Success
1969,KMR,167.72,8.9917,MRN,SS,Suborbital,Success
1969,WS,-106.53,32.4,MRN,SS,Suborbital,Success
1969,WS,-106.53,32.4,MRN,SS,Suborbital,Success
1969,WS,-106.53,32.4,MRN,SS,Suborbital,Success
1969,CC,-80.54,28.46,MRN,SS,Suborbital,Success
1969,ASC,-14.4142,-7.9762,MRN,SS,Suborbital,Success
1969,THU,-68.75,76.53,MRN,SS,Suborbital,Success
1969,SHER,-79.98,9.33,MRN,SS,Suborbital,Success
1969,PM,-119.12,34.12,MRN,SS,Suborbital,Success
1969,PRIM,-110.05,54.75,MRN,SS,Suborbital,Success
1969,WS,-106.53,32.4,MRN,SS,Suborbital,Success
1969,KAU,-159.777,22.058,MRN,SS,Suborbital,Success
1969,PM,-119.12,34.12,MRN,SS,Suborbital,Success
1969,WS,-106.53,32.4,MRN,SS,Suborbital,Success
1969,THU,-68.75,76.53,MRN,SS,Suborbital,Success
1969,PM,-119.12,34.12,MRN,SS,Suborbital,Success
1969,WS,-106.53,32.4,MRN,SS,Suborbital,Success
1969,WS,-106.53,32.4,MRN,SS,Suborbital,Success
1969,WI,-75.48,37.83,MRN,SS,Suborbital,Success
1969,ASC,-14.4142,-7.9762,MRN,SS,Suborbital,Success
1969,SHER,-79.98,9.33,MRN,SS,Suborbital,Success
1969,CC,-80.54,28.46,MRN,SS,Suborbital,Success
1969,PM,-119.12,34.12,MRN,SS,Suborbital,Success
1969,PM,-119.12,34.12,MRN,SS,Suborbital,Success
1969,PRIM,-110.05,54.75,MRN,SS,Suborbital,Success
1969,GRLY,-146,64,MRN,SS,Suborbital,Success
1969,WS,-106.53,32.4,MRN,SS,Suborbital,Success
1969,PM,-119.12,34.12,MRN,SS,Suborbital,Success
1969,KMR,167.72,8.9917,MRN,SS,Suborbital,Success
1969,CELAT,-57.42,-37.75,MRN,SS,Suborbital,Success
1969,WS,-106.53,32.4,MRN,SS,Suborbital,Success
1969,WS,-106.53,32.4,MRN,SS,Suborbital,Success
1969,THU,-68.75,76.53,MRN,SS,Suborbital,Success
1969,PM,-119.12,34.12,MRN,SS,Suborbital,Success
1969,KAU,-159.777,22.058,MRN,SS,Suborbital,Success
1969,WS,-106.53,32.4,MRN,SS,Suborbital,Success
1969,WI,-75.48,37.83,MRN,SS,Suborbital,Success
1969,ASC,-14.4142,-7.9762,MRN,SS,Suborbital,Success
1969,CC,-80.54,28.46,MRN,SS,Suborbital,Success
1969,WS,-106.53,32.4,MRN,SS,Suborbital,Success
1969,KAU,-159.777,22.058,MRN,SS,Suborbital,Success
1969,WS,-106.53,32.4,MRN,SS,Suborbital,Success
1969,CC,-80.54,28.46,MRN,SS,Suborbital,Success
1969,ASC,-14.4142,-7.9762,MRN,SS,Suborbital,Success
1969,WS,-106.53,32.4,MRN,SS,Suborbital,Success
1969,SHER,-79.98,9.33,MRN,SS,Suborbital,Success
1969,PRIM,-110.05,54.75,MRN,SS,Suborbital,Success
1969,PM,-119.12,34.12,MRN,SS,Suborbital,Success
1969,CC,-80.54,28.46,MRN,SS,Suborbital,Success
1969,KAU,-159.777,22.058,MRN,SS,Suborbital,Success
1969,CC,-80.54,28.46,MRN,SS,Suborbital,Success
1969,WS,-106.53,32.4,MRN,SS,Suborbital,Success
1969,CC,-80.54,28.46,MRN,SS,Suborbital,Success
1969,KMR,167.72,8.9917,MRN,SS,Suborbital,Success
1969,WS,-106.53,32.4,MRN,SS,Suborbital,Success
1969,PM,-119.12,34.12,MRN,SS,Suborbital,Success
1969,ASC,-14.4142,-7.9762,MRN,SS,Suborbital,Success
1969,KAU,-159.777,22.058,MRN,SS,Suborbital,Success
1969,WI,-75.48,37.83,MRN,SS,Suborbital,Success
1969,ASC,-14.4142,-7.9762,MRN,SS,Suborbital,Success
1969,PM,-119.12,34.12,MRN,SS,Suborbital,Success
1969,CC,-80.54,28.46,MRN,SS,Suborbital,Success
1969,ANT,-61.7752,17.1371,MRN,SS,Suborbital,Success
1969,PRIM,-110.05,54.75,MRN,SS,Suborbital,Success
1969,GRLY,-146,64,MRN,SS,Suborbital,Success
1969,WS,-106.53,32.4,MRN,SS,Suborbital,Success
1969,KMR,167.72,8.9917,MRN,SS,Suborbital,Success
1969,PM,-119.12,34.12,MRN,SS,Suborbital,Success
1969,PRIM,-110.05,54.75,MRN,SS,Suborbital,Success
1969,KAU,-159.777,22.058,MRN,SS,Suborbital,Success
1969,WS,-106.53,32.4,MRN,SS,Suborbital,Success
1969,WI,-75.48,37.83,MRN,SS,Suborbital,Success
1969,WI,-75.48,37.83,MRN,SS,Suborbital,Success
1969,PM,-119.12,34.12,MRN,SS,Suborbital,Success
1969,WI,-75.48,37.83,MRN,SS,Suborbital,Success
1969,WI,-75.48,37.83,MRN,SS,Suborbital,Success
1969,WS,-106.53,32.4,MRN,SS,Suborbital,Success
1969,WI,-75.48,37.83,MRN,SS,Suborbital,Success
1969,WI,-75.48,37.83,MRN,SS,Suborbital,Success
1969,WI,-75.48,37.83,MRN,SS,Suborbital,Success
1969,WI,-75.48,37.83,MRN,SS,Suborbital,Success
1969,KAU,-159.777,22.058,MRN,SS,Suborbital,Success
1969,KMR,167.72,8.9917,MRN,SS,Suborbital,Success
1969,ASC,-14.4142,-7.9762,MRN,SS,Suborbital,Success
1969,ANT,-61.7752,17.1371,MRN,SS,Suborbital,Success
1969,CC,-80.54,28.46,MRN,SS,Suborbital,Success
1969,PRIM,-110.05,54.75,MRN,SS,Suborbital,Success
1969,WS,-106.53,32.4,MRN,SS,Suborbital,Success
1969,KAU,-159.777,22.058,MRN,SS,Suborbital,Success
1969,PM,-119.12,34.12,MRN,SS,Suborbital,Success
1969,PM,-119.12,34.12,MRN,SS,Suborbital,Success
1969,KAU,-159.777,22.058,MRN,SS,Suborbital,Success
1969,WI,-75.48,37.83,MRN,SS,Suborbital,Success
1969,WS,-106.53,32.4,MRN,SS,Suborbital,Success
1969,PM,-119.12,34.12,MRN,SS,Suborbital,Success
1969,CC,-80.54,28.46,MRN,SS,Suborbital,Success
1969,PM,-119.12,34.12,MRN,SS,Suborbital,Success
1969,SHER,-79.98,9.33,MRN,SS,Suborbital,Success
1969,GRLY,-146,64,MRN,SS,Suborbital,Success
1969,WS,-106.53,32.4,MRN,SS,Suborbital,Success
1969,WI,-75.48,37.83,MRN,SS,Suborbital,Success
1969,KMR,167.72,8.9917,MRN,SS,Suborbital,Success
1969,PM,-119.12,34.12,MRN,SS,Suborbital,Success
1969,WS,-106.53,32.4,MRN,SS,Suborbital,Success
1969,KAU,-159.777,22.058,MRN,SS,Suborbital,Success
1969,KMR,167.72,8.9917,MRN,SS,Suborbital,Success
1969,ANT,-61.7752,17.1371,MRN,SS,Suborbital,Success
1969,CC,-80.54,28.46,MRN,SS,Suborbital,Success
1969,ASC,-14.4142,-7.9762,MRN,SS,Suborbital,Success
1969,SHER,-79.98,9.33,MRN,SS,Suborbital,Success
1969,PM,-119.12,34.12,MRN,SS,Suborbital,Success
1969,PRIM,-110.05,54.75,MRN,SS,Suborbital,Success
1969,WS,-106.53,32.4,MRN,SS,Suborbital,Success
1969,KAU,-159.777,22.058,MRN,SS,Suborbital,Success
1969,KMR,167.72,8.9917,MRN,SS,Suborbital,Success
1969,CC,-80.54,28.46,MRN,SS,Suborbital,Success
1969,ASC,-14.4142,-7.9762,MRN,SS,Suborbital,Success
1969,SHER,-79.98,9.33,MRN,SS,Suborbital,Success
1969,PM,-119.12,34.12,MRN,SS,Suborbital,Success
1969,PM,-119.12,34.12,MRN,SS,Suborbital,Success
1969,KAU,-159.777,22.058,MRN,SS,Suborbital,Success
1969,KMR,167.72,8.9917,MRN,SS,Suborbital,Success
1969,PM,-119.12,34.12,MRN,SS,Suborbital,Success
1969,CC,-80.54,28.46,MRN,SS,Suborbital,Success
1969,SHER,-79.98,9.33,MRN,SS,Suborbital,Success
1969,PM,-119.12,34.12,MRN,SS,Suborbital,Success
1969,WI,-75.48,37.83,MRN,SS,Suborbital,Success
1969,ANT,-61.7752,17.1371,MRN,SS,Suborbital,Success
1969,WS,-106.53,32.4,MRN,SS,Suborbital,Success
1969,KAU,-159.777,22.058,MRN,SS,Suborbital,Success
1969,ASC,-14.4142,-7.9762,MRN,SS,Suborbital,Success
1969,WI,-75.48,37.83,MRN,SS,Suborbital,Success
1969,CC,-80.54,28.46,MRN,SS,Suborbital,Success
1969,WI,-75.48,37.83,MRN,SS,Suborbital,Success
1969,ASC,-14.4142,-7.9762,MRN,SS,Suborbital,Success
1969,WI,-75.48,37.83,MRN,SS,Suborbital,Success
1969,WI,-75.48,37.83,MRN,SS,Suborbital,Success
1969,WI,-75.48,37.83,MRN,SS,Suborbital,Success
1969,WI,-75.48,37.83,MRN,SS,Suborbital,Success
1969,ANT,-61.7752,17.1371,MRN,SS,Suborbital,Success
1969,SHER,-79.98,9.33,MRN,SS,Suborbital,Success
1969,PM,-119.12,34.12,MRN,SS,Suborbital,Success
1969,PM,-119.12,34.12,MRN,SS,Suborbital,Success
1969,WS,-106.53,32.4,MRN,SS,Suborbital,Success
1969,KAU,-159.777,22.058,MRN,SS,Suborbital,Success
1969,CC,-80.54,28.46,MRN,SS,Suborbital,Success
1969,ASC,-14.4142,-7.9762,MRN,SS,Suborbital,Success
1969,ANT,-61.7752,17.1371,MRN,SS,Suborbital,Success
1969,THU,-68.75,76.53,MRN,SS,Suborbital,Success
1969,SHER,-79.98,9.33,MRN,SS,Suborbital,Success
1969,PM,-119.12,34.12,MRN,SS,Suborbital,Success
1969,KAU,-159.777,22.058,MRN,SS,Suborbital,Success
1969,WS,-106.53,32.4,MRN,SS,Suborbital,Success
1969,WS,-106.53,32.4,MRN,SS,Suborbital,Success
1969,PM,-119.12,34.12,MRN,SS,Suborbital,Success
1969,THU,-68.75,76.53,MRN,SS,Suborbital,Success
1969,PM,-119.12,34.12,MRN,SS,Suborbital,Success
1969,KAU,-159.777,22.058,MRN,SS,Suborbital,Success
1969,KMR,167.72,8.9917,MRN,SS,Suborbital,Success
1969,ANT,-61.7752,17.1371,MRN,SS,Suborbital,Success
1969,ASC,-14.4142,-7.9762,MRN,SS,Suborbital,Success
1969,SHER,-79.98,9.33,MRN,SS,Suborbital,Success
1969,PM,-119.12,34.12,MRN,SS,Suborbital,Success
1969,PM,-119.12,34.12,MRN,SS,Suborbital,Success
1969,ANT,-61.7752,17.1371,MRN,SS,Suborbital,Success
1969,CELAT,-57.42,-37.75,MRN,SS,Suborbital,Success
1969,PRIM,-110.05,54.75,MRN,SS,Suborbital,Success
1969,WI,-75.48,37.83,MRN,SS,Suborbital,Success
1969,WS,-106.53,32.4,MRN,SS,Suborbital,Success
1969,THU,-68.75,76.53,MRN,SS,Suborbital,Success
1969,WS,-106.53,32.4,MRN,SS,Suborbital,Success
1969,PM,-119.12,34.12,MRN,SS,Suborbital,Success
1969,WS,-106.53,32.4,MRN,SS,Suborbital,Success
1969,WS,-106.53,32.4,MRN,SS,Suborbital,Success
1969,WS,-106.53,32.4,MRN,SS,Suborbital,Success
1969,WS,-106.53,32.4,MRN,SS,Suborbital,Success
1969,CC,-80.54,28.46,MRN,SS,Suborbital,Success
1969,ASC,-14.4142,-7.9762,MRN,SS,Suborbital,Success
1969,ANT,-61.7752,17.1371,MRN,SS,Suborbital,Success
1969,THU,-68.75,76.53,MRN,SS,Suborbital,Success
1969,PRIM,-110.05,54.75,MRN,SS,Suborbital,Success
1969,PM,-119.12,34.12,MRN,SS,Suborbital,Success
1969,WS,-106.53,32.4,MRN,SS,Suborbital,Success
1969,WI,-75.48,37.83,MRN,SS,Suborbital,Success
1969,WI,-75.48,37.83,MRN,SS,Suborbital,Success
1969,WI,-75.48,37.83,MRN,SS,Suborbital,Success
1969,KAU,-159.777,22.058,MRN,SS,Suborbital,Success
1969,ASC,-14.4142,-7.9762,MRN,SS,Suborbital,Success
1969,CC,-80.54,28.46,MRN,SS,Suborbital,Success
1969,ANT,-61.7752,17.1371,MRN,SS,Suborbital,Success
1969,KAU,-159.777,22.058,MRN,SS,Suborbital,Success
1969,WS,-106.53,32.4,MRN,SS,Suborbital,Success
1969,PM,-119.12,34.12,MRN,SS,Suborbital,Success
1969,KMR,167.72,8.9917,MRN,SS,Suborbital,Success
1969,CC,-80.54,28.46,MRN,SS,Suborbital,Success
1969,WI,-75.48,37.83,MRN,SS,Suborbital,Success
1969,ANT,-61.7752,17.1371,MRN,SS,Suborbital,Success
1969,CC,-80.54,28.46,MRN,SS,Suborbital,Success
1969,THU,-68.75,76.53,MRN,SS,Suborbital,Success
1969,ASC,-14.4142,-7.9762,MRN,SS,Suborbital,Success
1969,PM,-119.12,34.12,MRN,SS,Suborbital,Success
1969,WS,-106.53,32.4,MRN,SS,Suborbital,Success
1969,WS,-106.53,32.4,MRN,SS,Suborbital,Success
1969,KAU,-159.777,22.058,MRN,SS,Suborbital,Success
1969,THU,-68.75,76.53,MRN,SS,Suborbital,Success
1969,PM,-119.12,34.12,MRN,SS,Suborbital,Success
1969,CC,-80.54,28.46,MRN,SS,Suborbital,Success
1969,ASC,-14.4142,-7.9762,MRN,SS,Suborbital,Success
1969,WI,-75.48,37.83,MRN,SS,Suborbital,Success
1969,ASC,-14.4142,-7.9762,MRN,SS,Suborbital,Success
1969,THU,-68.75,76.53,MRN,SS,Suborbital,Success
1969,CC,-80.54,28.46,MRN,SS,Suborbital,Success
1969,WI,-75.48,37.83,MRN,SS,Suborbital,Success
1969,CC,-80.54,28.46,MRN,SS,Suborbital,Success
1969,ANT,-61.7752,17.1371,MRN,SS,Suborbital,Success
1969,SHER,-79.98,9.33,MRN,SS,Suborbital,Success
1969,PRIM,-110.05,54.75,MRN,SS,Suborbital,Success
1969,WS,-106.53,32.4,MRN,SS,Suborbital,Success
1969,PM,-119.12,34.12,MRN,SS,Suborbital,Success
1969,THU,-68.75,76.53,MRN,SS,Suborbital,Success
1969,PM,-119.12,34.12,MRN,SS,Suborbital,Success
1969,KAU,-159.777,22.058,MRN,SS,Suborbital,Success
1969,CC,-80.54,28.46,MRN,SS,Suborbital,Success
1969,CC,-80.54,28.46,MRN,SS,Suborbital,Success
1969,SHER,-79.98,9.33,MRN,SS,Suborbital,Success
1969,PM,-119.12,34.12,MRN,SS,Suborbital,Success
1969,WI,-75.48,37.83,MRN,SS,Suborbital,Success
1969,WI,-75.48,37.83,MRN,SS,Suborbital,Success
1969,GRLY,-146,64,MRN,SS,Suborbital,Success
1969,KMR,167.72,8.9917,MRN,SS,Suborbital,Success
1969,PM,-119.12,34.12,MRN,SS,Suborbital,Success
1969,KAU,-159.777,22.058,MRN,SS,Suborbital,Success
1969,KMR,167.72,8.9917,MRN,SS,Suborbital,Success
1969,ANT,-61.7752,17.1371,MRN,SS,Suborbital,Success
1969,ASC,-14.4142,-7.9762,MRN,SS,Suborbital,Success
1969,CC,-80.54,28.46,MRN,SS,Suborbital,Success
1969,WI,-75.48,37.83,MRN,SS,Suborbital,Success
1969,WI,-75.48,37.83,MRN,SS,Suborbital,Success
1969,CC,-80.54,28.46,MRN,SS,Suborbital,Success
1969,WI,-75.48,37.83,MRN,SS,Suborbital,Success
1969,SHER,-79.98,9.33,MRN,SS,Suborbital,Success
1969,WS,-106.53,32.4,MRN,SS,Suborbital,Success
1969,GRLY,-146,64,MRN,SS,Suborbital,Success
1969,KAU,-159.777,22.058,MRN,SS,Suborbital,Success
1969,ANT,-61.7752,17.1371,MRN,SS,Suborbital,Success
1969,CC,-80.54,28.46,MRN,SS,Suborbital,Success
1969,CC,-80.54,28.46,MRN,SS,Suborbital,Success
1969,PRIM,-110.05,54.75,MRN,SS,Suborbital,Success
1969,WS,-106.53,32.4,MRN,SS,Suborbital,Success
1969,CC,-80.54,28.46,MRN,SS,Suborbital,Success
1969,CC,-80.54,28.46,MRN,SS,Suborbital,Success
1969,PM,-119.12,34.12,MRN,SS,Suborbital,Success
1969,PM,-119.12,34.12,MRN,SS,Suborbital,Success
1969,CC,-80.54,28.46,MRN,SS,Suborbital,Success
1969,WI,-75.48,37.83,MRN,SS,Suborbital,Success
1969,ASC,-14.4142,-7.9762,MRN,SS,Suborbital,Success
1969,SHER,-79.98,9.33,MRN,SS,Suborbital,Success
1969,WS,-106.53,32.4,MRN,SS,Suborbital,Success
1969,ANT,-61.7752,17.1371,MRN,SS,Suborbital,Success
1969,KAU,-159.777,22.058,MRN,SS,Suborbital,Success
1969,GRLY,-146,64,MRN,SS,Suborbital,Success
1969,KMR,167.72,8.9917,MRN,SS,Suborbital,Success
1969,PM,-119.12,34.12,MRN,SS,Suborbital,Success
1969,CC,-80.54,28.46,MRN,SS,Suborbital,Success
1969,CC,-80.54,28.46,MRN,SS,Suborbital,Success
1969,WI,-75.48,37.83,MRN,SS,Suborbital,Success
1969,SHER,-79.98,9.33,MRN,SS,Suborbital,Success
1969,PRIM,-110.05,54.75,MRN,SS,Suborbital,Success
1969,PM,-119.12,34.12,MRN,SS,Suborbital,Success
1969,GRLY,-146,64,MRN,SS,Suborbital,Success
1969,CC,-80.54,28.46,MRN,SS,Suborbital,Success
1969,SHER,-79.98,9.33,MRN,SS,Suborbital,Success
1969,WS,-106.53,32.4,MRN,SS,Suborbital,Success
1969,PM,-119.12,34.12,MRN,SS,Suborbital,Success
1969,CC,-80.54,28.46,MRN,SS,Suborbital,Success
1969,ANT,-61.7752,17.1371,MRN,SS,Suborbital,Success
1969,CC,-80.54,28.46,MRN,SS,Suborbital,Success
1969,WS,-106.53,32.4,MRN,SS,Suborbital,Success
1969,PM,-119.12,34.12,MRN,SS,Suborbital,Success
1969,CELAT,-57.42,-37.75,MRN,SS,Suborbital,Success
1969,PM,-119.12,34.12,MRN,SS,Suborbital,Success
1969,KMR,167.72,8.9917,MRN,SS,Suborbital,Success
1969,CC,-80.54,28.46,MRN,SS,Suborbital,Success
1969,WI,-75.48,37.83,MRN,SS,Suborbital,Success
1969,PM,-119.12,34.12,MRN,SS,Suborbital,Success
1969,KAU,-159.777,22.058,MRN,SS,Suborbital,Success
1969,SHER,-79.98,9.33,MRN,SS,Suborbital,Success
1969,CC,-80.54,28.46,MRN,SS,Suborbital,Success
1969,WS,-106.53,32.4,MRN,SS,Suborbital,Success
1969,GRLY,-146,64,MRN,SS,Suborbital,Success
1969,CC,-80.54,28.46,MRN,SS,Suborbital,Success
1969,CC,-80.54,28.46,MRN,SS,Suborbital,Success
1969,WI,-75.48,37.83,MRN,SS,Suborbital,Success
1969,THU,-68.75,76.53,MRN,SS,Suborbital,Success
1969,SHER,-79.98,9.33,MRN,SS,Suborbital,Success
1969,PM,-119.12,34.12,MRN,SS,Suborbital,Success
1969,PRIM,-110.05,54.75,MRN,SS,Suborbital,Success
1969,WS,-106.53,32.4,MRN,SS,Suborbital,Success
1969,KAU,-159.777,22.058,MRN,SS,Suborbital,Success
1969,CC,-80.54,28.46,MRN,SS,Suborbital,Success
1969,CC,-80.54,28.46,MRN,SS,Suborbital,Success
1969,CC,-80.54,28.46,MRN,SS,Suborbital,Success
1969,CC,-80.54,28.46,MRN,SS,Suborbital,Success
1969,THU,-68.75,76.53,MRN,SS,Suborbital,Success
1969,CC,-80.54,28.46,MRN,SS,Suborbital,Success
1969,CC,-80.54,28.46,MRN,SS,Suborbital,Success
1969,SHER,-79.98,9.33,MRN,SS,Suborbital,Success
1969,CC,-80.54,28.46,MRN,SS,Suborbital,Success
1969,ANT,-61.7752,17.1371,MRN,SS,Suborbital,Success
1969,PRIM,-110.05,54.75,MRN,SS,Suborbital,Success
1969,KAU,-159.777,22.058,MRN,SS,Suborbital,Success
1969,GRLY,-146,64,MRN,SS,Suborbital,Success
1969,KMR,167.72,8.9917,MRN,SS,Suborbital,Success
1969,CC,-80.54,28.46,MRN,SS,Suborbital,Success
1969,THU,-68.75,76.53,MRN,SS,Suborbital,Success
1969,WI,-75.48,37.83,MRN,SS,Suborbital,Success
1969,WS,-106.53,32.4,MRN,SS,Suborbital,Success
1969,WS,-106.53,32.4,MRN,SS,Suborbital,Success
1969,KAU,-159.777,22.058,MRN,SS,Suborbital,Success
1969,CC,-80.54,28.46,MRN,SS,Suborbital,Success
1969,WI,-75.48,37.83,MRN,SS,Suborbital,Success
1969,WS,-106.53,32.4,MRN,SS,Suborbital,Success
1969,KAU,-159.777,22.058,MRN,SS,Suborbital,Success
1969,PM,-119.12,34.12,MRN,SS,Suborbital,Success
1969,KMR,167.72,8.9917,MRN,SS,Suborbital,Success
1969,WS,-106.53,32.4,MRN,SS,Suborbital,Success
1969,KAU,-159.777,22.058,MRN,SS,Suborbital,Success
1969,WI,-75.48,37.83,MRN,SS,Suborbital,Success
1969,PM,-119.12,34.12,MRN,SS,Suborbital,Success
1969,WI,-75.48,37.83,MRN,SS,Suborbital,Success
1969,WI,-75.48,37.83,MRN,SS,Suborbital,Success
1969,KAU,-159.777,22.058,MRN,SS,Suborbital,Success
1969,KMR,167.72,8.9917,MRN,SS,Suborbital,Success
1969,WI,-75.48,37.83,MRN,SS,Suborbital,Success
1969,WS,-106.53,32.4,MRN,SS,Suborbital,Success
1969,ANT,-61.7752,17.1371,MRN,SS,Suborbital,Success
1969,CC,-80.54,28.46,MRN,SS,Suborbital,Success
1969,CC,-80.54,28.46,MRN,SS,Suborbital,Success
1969,KAU,-159.777,22.058,MRN,SS,Suborbital,Success
1969,KMR,167.72,8.9917,MRN,SS,Suborbital,Success
1969,ANT,-61.7752,17.1371,MRN,SS,Suborbital,Success
1969,WS,-106.53,32.4,MRN,SS,Suborbital,Success
1969,PRIM,-110.05,54.75,MRN,SS,Suborbital,Success
1969,KAU,-159.777,22.058,MRN,SS,Suborbital,Success
1969,KMR,167.72,8.9917,MRN,SS,Suborbital,Success
1969,ANT,-61.7752,17.1371,MRN,SS,Suborbital,Success
1969,ASC,-14.4142,-7.9762,MRN,SS,Suborbital,Success
1969,WS,-106.53,32.4,MRN,SS,Suborbital,Success
1969,CC,-80.54,28.46,MRN,SS,Suborbital,Success
1969,PM,-119.12,34.12,MRN,SS,Suborbital,Success
1969,WS,-106.53,32.4,MRN,SS,Suborbital,Success
1969,KAU,-159.777,22.058,MRN,SS,Suborbital,Success
1969,THU,-68.75,76.53,MRN,SS,Suborbital,Success
1969,KAU,-159.777,22.058,MRN,SS,Suborbital,Success
1969,PM,-119.12,34.12,MRN,SS,Suborbital,Success
1969,KMR,167.72,8.9917,MRN,SS,Suborbital,Success
1969,ASC,-14.4142,-7.9762,MRN,SS,Suborbital,Success
1969,ANT,-61.7752,17.1371,MRN,SS,Suborbital,Success
1969,ASC,-14.4142,-7.9762,MRN,SS,Suborbital,Success
1969,WI,-75.48,37.83,MRN,SS,Suborbital,Success
1969,PM,-119.12,34.12,MRN,SS,Suborbital,Success
1969,WS,-106.53,32.4,MRN,SS,Suborbital,Success
1969,KAU,-159.777,22.058,MRN,SS,Suborbital,Success
1969,KMR,167.72,8.9917,MRN,SS,Suborbital,Success
1969,PM,-119.12,34.12,MRN,SS,Suborbital,Success
1969,PM,-119.12,34.12,MRN,SS,Suborbital,Success
1969,ASC,-14.4142,-7.9762,MRN,SS,Suborbital,Success
1969,WS,-106.53,32.4,MRN,SS,Suborbital,Success
1969,ASC,-14.4142,-7.9762,MRN,SS,Suborbital,Success
1969,WI,-75.48,37.83,MRN,SS,Suborbital,Success
1969,CC,-80.54,28.46,MRN,SS,Suborbital,Success
1969,PM,-119.12,34.12,MRN,SS,Suborbital,Success
1969,KAU,-159.777,22.058,MRN,SS,Suborbital,Success
1969,KMR,167.72,8.9917,MRN,SS,Suborbital,Success
1969,ASC,-14.4142,-7.9762,MRN,SS,Suborbital,Success
1969,CC,-80.54,28.46,MRN,SS,Suborbital,Success
1969,ANT,-61.7752,17.1371,MRN,SS,Suborbital,Success
1969,PM,-119.12,34.12,MRN,SS,Suborbital,Success
1969,WS,-106.53,32.4,MRN,SS,Suborbital,Success
1969,KAU,-159.777,22.058,MRN,SS,Suborbital,Success
1969,KMR,167.72,8.9917,MRN,SS,Suborbital,Success
1969,CC,-80.54,28.46,MRN,SS,Suborbital,Success
1969,PM,-119.12,34.12,MRN,SS,Suborbital,Success
1969,KAU,-159.777,22.058,MRN,SS,Suborbital,Success
1969,ASC,-14.4142,-7.9762,MRN,SS,Suborbital,Success
1969,ANT,-61.7752,17.1371,MRN,SS,Suborbital,Success
1969,ANT,-61.7752,17.1371,MRN,SS,Suborbital,Success
1969,PM,-119.12,34.12,MRN,SS,Suborbital,Success
1969,CC,-80.54,28.46,MRN,SS,Suborbital,Success
1969,PRIM,-110.05,54.75,MRN,SS,Suborbital,Success
1969,WS,-106.53,32.4,MRN,SS,Suborbital,Success
1969,KAU,-159.777,22.058,MRN,SS,Suborbital,Success
1969,KMR,167.72,8.9917,MRN,SS,Suborbital,Success
1969,CC,-80.54,28.46,MRN,SS,Suborbital,Success
1969,KAU,-159.777,22.058,MRN,SS,Suborbital,Success
1969,ANT,-61.7752,17.1371,MRN,SS,Suborbital,Success
1969,CC,-80.54,28.46,MRN,SS,Suborbital,Success
1969,ASC,-14.4142,-7.9762,MRN,SS,Suborbital,Success
1969,KMR,167.72,8.9917,MRN,SS,Suborbital,Success
